@relation segment0

@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}

@data
200,31,9,0,0,2.111111,1.223232,5.055555,2.678447,11.259259,8.333334,16.555555,8.888889,-8.777778,15.888889,-7.111111,16.555555,0.500944,-2.171949,negative
6,217,9,0,0,2.111111,5.096296,3.944444,12.50741,14.555555,11.444445,13.333333,18.88889,-9.333333,-3.666667,13,18.88889,0.39534,2.363871,negative
78,108,9,0,0,0.833333,0.433333,1.611111,1.174074,17.11111,19,19.88889,12.444445,5.666666,8.333333,-14,20,0.378839,-1.169517,positive
80,83,9,0.111111,0,1.666667,1.77778,1.500001,0.566666,49.444443,45.666668,58.666668,44,-11.333333,27.666666,-16.333334,58.666668,0.249679,-1.973615,negative
18,66,9,0,0,8.666665,9.089677,10.944443,5.289054,39.88889,32.333336,49.555557,37.77778,-22.666666,29,-6.333334,49.555557,0.350169,-2.43063,negative
88,211,9,0.222222,0,1.388889,0.879815,2.444444,1.455513,10.814815,8.888889,7.666666,15.888889,-5.777778,-9.444445,15.222222,15.888889,0.524328,1.940832,negative
135,185,9,0.111111,0,2.222221,2.810035,2.277779,1.289558,47.962963,44.11111,57.333332,42.444443,-11.555555,28.11111,-16.555555,57.333332,0.259189,-1.982099,negative
238,59,9,0,0,0.833335,0.459466,1.055556,0.680412,121.703705,109.22222,139,116.888885,-37.444443,51.88889,-14.444445,139,0.214204,-2.364216,negative
149,64,9,0,0,1.5,1.144445,1.388889,0.462963,24.074074,22.666666,31.88889,17.666668,-4.222222,23.444445,-19.222221,31.88889,0.446354,-1.724894,positive
165,99,9,0,0,0.888891,0.474074,0.777779,0.474074,93.40741,79,118,83.22222,-43.22222,73.77778,-30.555555,118,0.330418,-2.207756,negative
223,190,9,0,0,1.999999,1.032796,2.055556,1.466919,46.88889,42,57.77778,40.88889,-14.666667,32.666668,-18,57.77778,0.292226,-2.025133,negative
58,124,9,0.111111,0,1.111111,1.140741,0.555556,0.474074,1.148148,0.111111,2.777778,0.555556,-3.111111,4.888889,-1.777778,2.777778,0.984127,-2.18129,negative
35,132,9,0,0,0.5,0.077778,0.222222,0.162963,5.37037,7.111111,6.111111,2.888889,5.222222,2.222222,-7.444445,7.111111,0.593254,-0.808383,positive
189,187,9,0,0,1.222223,1.003697,3.055555,2.389019,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.305755,-1.947472,negative
198,185,9,0,0,1.333335,1.229272,2.5,1.656637,50.22222,45.444443,61.333332,43.88889,-14.333333,33.333332,-19,61.333332,0.285554,-2.007175,negative
147,182,9,0,0,2.277779,1.705113,2.944445,1.597452,43.592594,40.333336,52.555557,37.88889,-9.777778,26.88889,-17.11111,52.555557,0.278669,-1.919167,negative
42,63,9,0.111111,0,1.5,1.1,1.944444,2.462962,22.37037,20.333334,29.666666,17.11111,-6.111111,21.88889,-15.777778,29.666666,0.422651,-1.813886,positive
58,217,9,0,0,1.388889,1.06284,1.666667,1.349897,11.925926,9.777778,9,17,-6.444445,-8.777778,15.222222,17,0.486598,2.006642,negative
212,152,9,0,0,5,7.644442,2.388889,3.262964,26.555555,20.333334,37.666668,21.666666,-18.666666,33.333332,-14.666667,37.666668,0.46343,-2.165731,negative
221,50,9,0,0,0.444445,0.544332,1.444444,0.688533,122.07407,109.888885,139.77779,116.55556,-36.555557,53.11111,-16.555555,139.77779,0.213809,-2.325679,negative
227,196,9,0,0,2.611111,2.360949,3.555556,1.695309,47.185184,42.11111,58.22222,41.22222,-15.222222,33.11111,-17.88889,58.22222,0.292469,-2.039491,negative
196,124,9,0,0,0.222222,0.02963,0.833333,0.388889,6.222222,7.555555,7.444445,3.666667,4,3.666667,-7.666666,8,0.542108,-1.011484,positive
224,63,9,0,0,0.777776,0.296294,0.666668,0.177777,120.22222,108.44444,137.55556,114.666664,-35.333332,52,-16.666666,137.55556,0.211484,-2.315885,negative
226,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
178,138,9,0,0,0.111111,0.172133,0.055556,0.136083,1.37037,1,3.111111,0,-1.111111,5.222222,-4.111111,3.111111,1,-1.755017,negative
234,164,9,0,0,0.5,0.211111,3,8.04445,13.666667,11.666667,15,14.333333,-6,4,2,16.88889,0.29915,2.87512,negative
174,178,9,0,0,1.388889,2.685184,5,10.4,19.555555,17,18.11111,23.555555,-7.666666,-4.333334,12,23.555555,0.298962,2.274128,negative
250,196,9,0,0,1.499999,1.501851,2.277777,1.218681,47.77778,42.666668,58.77778,41.88889,-15.333333,33,-17.666666,58.77778,0.289138,-2.045996,negative
210,47,9,0,0,0.5,0.211113,0.666667,0.488889,97.111115,82.55556,121.44444,87.333336,-43.666668,73,-29.333334,121.44444,0.320097,-2.223218,negative
155,138,9,0,0,2.000001,0.666661,1.055553,0.41852,69.48148,63.88889,82.55556,62,-16.777779,39.22222,-22.444445,82.55556,0.248998,-1.999045,negative
121,123,9,0,0,1.555555,2.474074,0.888889,1.096297,6.962963,7.888889,8.444445,4.555555,2.777778,4.444445,-7.222222,8.444445,0.475,-1.18068,positive
181,115,9,0,0,0.222224,0.02963,1.444445,1.229636,132.77777,123.22222,145.33334,129.77779,-28.666666,37.666668,-9,145.33334,0.152134,-2.405477,negative
97,123,9,0,0,0.388889,0.018519,0.166667,0.077778,1.148148,0,3.444444,0,-3.444444,6.888889,-3.444444,3.444444,1,-2.094395,negative
134,54,9,0,0,0.611112,0.646931,1.222221,1.003697,124.37037,112.666664,141.33334,119.111115,-35.11111,50.88889,-15.777778,141.33334,0.202708,-2.328661,negative
142,111,9,0,0,1.111111,0.45542,0.555555,0.344265,28.74074,24.555555,35.88889,25.777779,-12.555555,21.444445,-8.888889,35.88889,0.315484,-2.202667,negative
11,50,9,0.111111,0,1.777777,1.003694,1.111112,0.91084,109.25926,93.888885,130.33334,103.55556,-46.11111,63.22222,-17.11111,130.33334,0.2797,-2.37202,negative
72,235,9,0.111111,0,2.833333,1.748015,5.277778,3.136995,15.074074,12,15,18.222221,-9.222222,-0.222222,9.444445,18.222221,0.347481,2.586018,negative
247,50,9,0,0,0.444443,0.272166,0.777779,0.344264,121.18519,109.22222,138.88889,115.44444,-35.88889,53.11111,-17.222221,138.88889,0.213538,-2.312305,negative
151,101,9,0,0,9.611111,6.53679,0.5,0.349603,31.185184,27.222221,39.444443,26.88889,-11.888889,24.777779,-12.888889,39.444443,0.327288,-2.05839,negative
44,79,9,0,0,0.444444,0.344265,0.777779,0.403686,107.74074,93.888885,126.55556,102.77778,-41.555557,56.444443,-14.888889,126.55556,0.258079,-2.377965,negative
215,89,9,0.222222,0,1.888889,1.586984,2.333333,1.725624,18.037037,14.444445,25.11111,14.555555,-10.777778,21.222221,-10.444445,25.11111,0.43138,-2.102295,negative
226,90,9,0,0,0.777778,0.620633,0.388889,0.250924,7.185185,5.111111,12.111111,4.333334,-6.222222,14.777778,-8.555555,12.111111,0.641018,-1.989546,negative
101,121,9,0.111111,0,0.666667,0.843274,1.5,0.888194,3.407408,1.111111,6,3.111111,-6.888889,7.777778,-0.888889,6,0.843518,-2.519165,negative
226,176,9,0,0,3.055555,3.275612,2.388889,2.870668,56.925926,50.444443,71.44444,48.88889,-19.444445,43.555557,-24.11111,71.44444,0.315862,-2.021784,negative
159,138,9,0,0,0.166667,0.166667,0.333333,0.133333,2.666667,1.111111,5.888889,1,-4.666666,9.666667,-5,5.888889,0.826852,-2.077816,negative
96,196,9,0,0,3.499999,1.260512,7.388889,3.678264,63.51852,56,79.111115,55.444443,-22.555555,46.77778,-24.222221,79.111115,0.301586,-2.070441,negative
13,142,9,0,0,0.388889,0.062963,1.277778,0.151852,4.592593,6.222222,5.222222,2.333334,4.888889,1.888889,-6.777778,6.333334,0.630159,-0.776334,positive
88,71,9,0.111111,0.111111,1.444445,0.785185,4.5,5.677779,22.333334,21.777779,28.555555,16.666668,-1.666667,18.666666,-17,28.555555,0.416299,-1.636863,positive
140,125,9,0,0,0.666667,0.222222,2.666667,3.777778,3.925926,1.555556,7.777778,2.444444,-7.111111,11.555555,-4.444445,7.777778,0.853199,-2.234241,negative
194,57,9,0,0,0.611109,0.418515,1.166667,0.38889,135.96297,129.88889,146.22223,131.77779,-18.222221,30.777779,-12.555555,146.22223,0.111695,-2.215046,negative
68,117,9,0,0,0.444444,0.207407,1.611111,2.151851,19.88889,20.666668,24.11111,14.888889,2.333333,12.666667,-15,24.11111,0.381277,-1.420087,positive
162,237,9,0.111111,0,2.277778,1.143419,2.666667,2.564718,13.222222,10.888889,10,18.777779,-7,-9.666667,16.666666,18.777779,0.472826,1.990381,negative
135,104,9,0,0,0.944445,0.107409,1.999999,0.711111,63.62963,58.22222,76.55556,56.11111,-16.222221,38.77778,-22.555555,76.55556,0.267219,-1.986567,negative
97,46,9,0,0,1.666667,1.619327,2.222221,1.408966,62.333332,53.22222,79.111115,54.666668,-27.333334,50.333332,-23,79.111115,0.326719,-2.152304,negative
221,111,9,0,0,0.611111,0.240741,0.388889,0.240741,1.333333,0,4,0,-4,8,-4,4,1,-2.094395,negative
102,203,9,0,0,0.666667,0.760117,1.333333,0.894427,9.777778,7.444445,6.444445,15.444445,-7,-10,17,15.444445,0.591826,1.984785,negative
66,41,9,0,0,0.611112,0.327731,0.388892,0.327733,109.703705,95.111115,128.88889,105.111115,-43.77778,57.555557,-13.777778,128.88889,0.262046,-2.404745,negative
204,156,9,0,0,0.5,0.278886,2,0.557773,23.703703,17.333334,25.444445,28.333334,-19.11111,5.222222,13.888889,28.333334,0.389034,2.864931,negative
59,87,9,0,0.111111,11.166667,84.87777,13.222221,70.02964,17.11111,12.222222,23.444445,15.666667,-14.666667,19,-4.333334,23.444445,0.652043,-2.418074,negative
109,126,9,0,0,0.833333,0.211111,0.666667,0.355555,7.296296,8.777778,8.222222,4.888889,4.444445,2.777778,-7.222222,8.888889,0.450309,-0.913675,positive
113,96,9,0,0,0.944445,0.507407,1.111111,0.34074,3.814815,1.111111,8.555555,1.777778,-8.111111,14.222222,-6.111111,8.555555,0.872222,-2.186234,negative
190,105,9,0,0,1.888889,2.296298,2.166666,1.67778,45.74074,41.22222,56.333332,39.666668,-13.555555,31.777779,-18.222221,56.333332,0.295992,-1.996082,negative
231,91,9,0,0,0.5,0.278887,0.555555,0.172133,6,4.555555,9.777778,3.666667,-4.333334,11.333333,-7,9.777778,0.620651,-1.93491,negative
10,112,9,0,0,0.333333,0.421637,0.5,0.182574,0.444444,0,1.222222,0.111111,-1.333333,2.333333,-1,1.222222,0.666667,-2.151914,negative
117,44,9,0,0,1.277779,0.240742,1.333333,0.31111,106,93,126.77778,98.22222,-39,62.333332,-23.333334,126.77778,0.266391,-2.255577,negative
188,182,9,0,0,1.611112,0.742868,4.166666,2.126552,58,51.88889,72.44444,49.666668,-18.333334,43.333332,-25,72.44444,0.314281,-1.99159,negative
7,48,9,0,0,0.611111,0.107407,1.333331,0.355557,115.77778,107.44444,132.44444,107.44444,-25,50,-25,132.44444,0.197114,-2.090557,negative
78,69,9,0,0,1.5,1.144444,1.611111,1.44074,24.333334,22,32.555557,18.444445,-7,24.666666,-17.666666,32.555557,0.431547,-1.811203,positive
61,202,9,0,0,2.277777,1.878731,1.888889,1.003697,61.62963,55,76,53.88889,-19.88889,43.11111,-23.222221,76,0.293527,-2.043538,negative
96,80,9,0.111111,0,1.555556,4.162963,2.5,1.9,26,24,34.444447,19.555555,-6,25.333334,-19.333334,34.444447,0.432471,-1.773594,positive
186,218,9,0,0,1.166667,0.744444,1.166667,0.655555,13.703704,10.666667,12.666667,17.777779,-9.111111,-3.111111,12.222222,17.777779,0.401347,2.382684,negative
77,186,9,0,0,2,2.666666,2.333333,3.555556,34.962963,31.11111,43.444443,30.333334,-11.555555,25.444445,-13.888889,43.444443,0.303377,-2.036642,negative
101,197,9,0,0,3.555555,7.54074,4.944445,6.418518,21.25926,17.444445,18.777779,27.555555,-11.444445,-7.444445,18.88889,27.555555,0.394886,2.243094,negative
244,134,9,0.111111,0,2.111113,1.12875,1.000001,0.730296,44.703705,37.11111,58.22222,38.77778,-22.777779,40.555557,-17.777779,58.22222,0.361284,-2.175349,negative
70,44,9,0,0.111111,2.444444,2.094083,2.333333,2.139576,122.59259,112,136.88889,118.888885,-31.777779,42.88889,-11.111111,136.88889,0.181821,-2.384657,negative
177,126,9,0,0,0.444444,0.118519,0.611111,0.418519,5.407407,7.666666,5.666666,2.888889,6.777778,0.777778,-7.555555,7.666666,0.623016,-0.612886,positive
67,32,9,0,0,0.944444,1.062842,1.777779,1.310922,126.22222,115.111115,142.22223,121.333336,-33.333332,48,-14.666667,142.22223,0.190625,-2.333746,negative
214,161,9,0,0,3.722222,0.729634,11.5,18.922234,40.444443,35.333336,49.666668,36.333336,-15.333333,27.666666,-12.333333,49.666668,0.298056,-2.198939,negative
145,163,9,0,0,3.111111,13.496301,18.666666,27.244467,39.444443,34,47.77778,36.555557,-16.333334,25,-8.666667,48.11111,0.281536,-2.425324,negative
217,77,9,0,0,1.555555,2.74074,1.666667,0.533333,40.22222,37.22222,48.22222,35.22222,-9,24,-15,48.22222,0.269192,-1.932066,negative
55,145,9,0,0,5.055555,2.977073,1,0.421638,26.777779,24.222221,33.333336,22.777779,-7.666666,19.666666,-12,33.333336,0.315338,-1.934686,negative
75,226,9,0,0,2.222223,0.655461,1.611111,1.020167,16.703703,15.333333,13,21.777779,-4.111111,-11.111111,15.222222,21.777779,0.404749,1.82234,negative
16,128,9,0,0,0.5,0.077778,0.666667,0.311111,5.555555,6.888889,6.666666,3.111111,4,3.333333,-7.333334,7.111111,0.561508,-0.985811,positive
208,240,9,0.111111,0,1.055556,0.862963,2.444444,5.007407,14.148149,10.888889,13,18.555555,-9.777778,-3.444444,13.222222,18.555555,0.421621,2.392487,negative
217,80,9,0,0,0.555555,0.58373,2.777778,0.720082,15.851851,11.888889,23.222221,12.444445,-11.888889,22.11111,-10.222222,23.222221,0.489982,-2.142269,negative
217,45,9,0.111111,0,0.888888,0.207408,1.555557,0.829628,121.51852,111.111115,137.33334,116.111115,-31.222221,47.444443,-16.222221,137.33334,0.190912,-2.292668,negative
195,136,9,0,0,1.166667,0.522222,1.166667,0.477777,2.444444,0.666667,5.777778,0.888889,-5.333334,10,-4.666666,5.777778,0.911155,-2.130339,negative
66,41,9,0,0,0.611112,0.327731,0.388892,0.327733,109.703705,95.111115,128.88889,105.111115,-43.77778,57.555557,-13.777778,128.88889,0.262046,-2.404745,negative
68,103,9,0,0,0.666667,0.577778,1.111111,0.962963,2.148148,0.111111,5.666666,0.666667,-6.111111,10.555555,-4.444445,5.666666,0.987654,-2.185466,negative
105,69,9,0,0,2.500001,1.531158,1.833333,1.47196,59.555557,53.444443,73.22222,52,-18.333334,41,-22.666666,73.22222,0.289653,-2.022861,negative
170,139,9,0,0,1.055556,0.507408,0.722222,0.285185,4.185185,1.888889,8.555555,2.111111,-6.888889,13.111111,-6.222222,8.555555,0.786175,-2.127586,negative
116,184,9,0,0,2.222223,2.118519,10.611111,45.085182,31.703703,28.777779,38,28.333334,-8.777778,18.88889,-10.111111,38.333336,0.250721,-2.215464,negative
64,114,9,0,0,5.166667,6.320163,8.833333,8.66859,29.814816,18.333334,47.22222,23.88889,-34.444443,52.22222,-17.777779,47.22222,0.629245,-2.295381,negative
202,193,9,0,0,1.111112,0.750308,3.388888,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.88889,-15.444445,50.666668,0.278387,-1.992997,negative
2,171,9,0,0,1.944445,1.218681,3.666667,3.126943,45.77778,41,56.333332,40,-14.333333,31.666666,-17.333334,56.333332,0.287983,-2.032929,negative
137,92,9,0,0,7.388889,7.379901,0.777778,0.344265,9.962963,7.111111,15.555555,7.222222,-8.555555,16.777779,-8.222222,15.555555,0.608437,-2.096705,negative
196,95,9,0,0,1.722222,1.123816,1.333333,1.264911,7.62963,6.777778,10.777778,5.333334,-2.555556,9.444445,-6.888889,10.777778,0.512566,-1.749258,negative
154,189,9,0,0,1.555555,1.047041,1.444444,0.860663,59.925926,53.444443,74.888885,51.444443,-19.444445,44.88889,-25.444445,74.888885,0.312892,-2.005956,negative
227,104,9,0,0.111111,0.5,0.547723,3.111111,2.104669,19.62963,16.222223,26.11111,16.555555,-10.222222,19.444445,-9.222222,26.11111,0.380292,-2.128231,negative
104,112,9,0,0,0.611111,0.250924,1.055556,0.712325,59.148148,52.22222,73.333336,51.88889,-20.777779,42.555557,-21.777779,73.333336,0.293681,-2.078463,negative
116,125,9,0,0,2.833333,0.722649,2.055555,0.574133,60.925926,52.555557,76.44444,53.77778,-25.11111,46.555557,-21.444445,76.44444,0.317206,-2.145045,negative
183,78,9,0,0,1.055557,0.329632,0.777779,1.274081,135.55556,128.66667,147,131,-20.666666,34.333332,-13.666667,147,0.124647,-2.225537,negative
45,67,9,0,0,0.666667,0.298141,1.055554,0.646929,64.74074,57.11111,80.44444,56.666668,-22.88889,47.11111,-24.222221,80.44444,0.298145,-2.076662,negative
136,193,9,0,0,2.388889,1.451692,2.555556,1.408967,60.703705,54.444443,74.888885,52.77778,-18.777779,42.555557,-23.777779,74.888885,0.295304,-2.018211,negative
77,185,9,0,0,2.944445,7.662959,6.222221,32.118523,32.555557,29.222221,39.666668,28.777779,-10,21.333334,-11.333333,39.666668,0.27036,-2.085272,negative
169,137,9,0,0,1.500001,0.477777,8.444445,50.07408,25.333334,18.666668,36.555557,20.777779,-20,33.666668,-13.666667,36.555557,0.502569,-2.213033,negative
94,13,9,0,0,1.055552,0.507406,1.666664,1.244441,141.59259,134.88889,149.88889,140,-20.11111,24.88889,-4.777778,149.88889,0.100091,-2.449265,negative
234,175,9,0,0,1.944444,1.323576,3.444445,2.257497,57.77778,50.666668,72.66667,50,-21.333334,44.666668,-23.333334,72.66667,0.312037,-2.063776,negative
24,65,9,0,0,1.222223,1.762964,2.333334,2.355557,20.814816,20.11111,26.777779,15.555555,-2.111111,17.88889,-15.777778,26.777779,0.419418,-1.665853,positive
214,84,9,0,0,0.222222,0.272165,0.444445,0.344265,17.185184,13,24.88889,13.666667,-12.555555,23.11111,-10.555555,24.88889,0.477222,-2.152852,negative
145,102,9,0,0,0.888889,0.607408,2.611111,1.485186,23.074074,22.11111,29.777779,17.333334,-2.888889,20.11111,-17.222221,29.777779,0.417763,-1.68544,positive
52,102,9,0,0,0.722222,0.507407,0.833333,0.566667,2.888889,0.666667,6.333334,1.666667,-6.666666,10.333333,-3.666667,6.333334,0.899735,-2.261719,negative
25,198,9,0,0,2.833333,1.345774,4.111111,3.344425,48.703705,42.77778,61,42.333336,-17.777779,36.88889,-19.11111,61,0.309645,-2.070717,negative
199,120,9,0,0,5.777777,4.951616,0.944444,0.443052,51.074074,48.22222,59.22222,45.77778,-8.555555,24.444445,-15.888889,59.22222,0.224617,-1.896425,negative
163,133,9,0,0,0.111111,0.172133,0.222222,0.272166,1.555556,1,3.555556,0.111111,-1.666667,6,-4.333334,3.555556,0.972222,-1.822563,negative
121,55,9,0,0,1.500001,2.877772,1.444447,1.185184,103.07407,90,124.111115,95.111115,-39.22222,63.11111,-23.88889,124.111115,0.274795,-2.251012,negative
240,145,9,0,0,0.388889,0.151852,0.5,0.122222,4.074074,5.333334,5,1.888889,3.777778,2.777778,-6.555555,5.444445,0.655556,-0.959485,positive
226,141,9,0,0,0.5,0.433333,0.777778,0.385185,5.407407,7,6.222222,3,4.777778,2.444444,-7.222222,7,0.574074,-0.843732,positive
181,27,9,0,0,0.722221,0.462964,0.5,0.255555,138.07408,132.55556,146.55556,135.11111,-16.555555,25.444445,-8.888889,146.55556,0.096263,-2.264532,negative
76,89,9,0,0,1.055556,0.952579,3.277778,2.453266,16.814816,12.888889,24.444445,13.111111,-11.777778,22.88889,-11.111111,24.444445,0.473045,-2.11184,negative
132,91,9,0,0.111111,18.944445,188.50739,33.444447,889.3629,42.814816,35.88889,52.666668,39.88889,-20.777779,29.555555,-8.777778,52.666668,0.398824,-2.346057,negative
173,186,9,0,0.111111,3.222223,2.115201,5.5,3.507134,53.444443,48.22222,65.88889,46.22222,-15.666667,37.333332,-21.666666,65.88889,0.298302,-1.988249,negative
75,131,9,0,0,0.222222,0.02963,0.333333,0.044444,0.518518,0,1.555556,0,-1.555556,3.111111,-1.555556,1.555556,1,-2.094395,negative
168,70,9,0,0,0.833333,0.611112,0.388889,0.107408,55.037037,51.555557,64.88889,48.666668,-10.444445,29.555555,-19.11111,64.88889,0.249829,-1.907955,negative
90,111,9,0,0,1.666667,1.466666,1.333333,1.022222,18.62963,19.777779,22.222221,13.888889,3.444444,10.777778,-14.222222,22.222221,0.374312,-1.333792,positive
156,123,9,0,0,0.388889,0.151852,0.388889,0.062963,6.111111,8,6.777778,3.555556,5.666666,2,-7.666666,8,0.555776,-0.761648,positive
140,116,9,0,0,0.944445,0.285185,0.888889,0.074074,22.11111,21.333334,28.11111,16.88889,-2.333333,18,-15.666667,28.11111,0.398448,-1.670314,positive
99,184,9,0,0,1.833333,3.277779,7.944443,63.35185,31.518518,27.777779,38.77778,28,-11.222222,21.777779,-10.555555,38.77778,0.28045,-2.183125,negative
173,219,9,0,0,2.777778,3.496297,2.833333,6.611113,5.592593,4.111111,4.333334,8.333334,-4.444445,-3.777778,8.222222,8.333334,0.561254,2.148363,negative
188,73,9,0,0,1.055555,0.928958,2.277779,1.993508,40.185184,35.666668,49.77778,35.11111,-13.555555,28.777779,-15.222222,49.77778,0.297096,-2.054964,negative
57,118,9,0,0,2.833334,5.5,1.222222,0.874073,19.407408,15.555555,26.555555,16.11111,-11.555555,21.444445,-9.888889,26.555555,0.418712,-2.14718,negative
125,46,9,0.111111,0,0.611109,0.611616,2.166668,0.781735,124.55556,112.77778,141,119.888885,-35.333332,49.333332,-14,141,0.200124,-2.357688,negative
169,190,9,0,0,3.111111,1.809441,2.888889,2.094085,52.555557,46.88889,65,45.77778,-17,37.333332,-20.333334,65,0.297059,-2.03483,negative
18,145,9,0,0,0.388889,0.018518,0.611111,0.374074,3.925926,5.555555,4,2.222222,4.888889,0.222222,-5.111111,5.555555,0.600529,-0.57094,positive
220,124,9,0,0,0.222222,0.02963,0.444444,0.074074,0.888889,0,2.444444,0.222222,-2.666667,4.666666,-2,2.444444,1,-2.16176,negative
230,124,9,0,0,0.277778,0.107407,0.277778,0.151852,0.666667,0,2,0,-2,4,-2,2,1,-2.094395,negative
166,55,9,0,0,1.388888,0.818524,1.166668,0.700002,124.111115,113.888885,139.33334,119.111115,-30.666666,45.666668,-15,139.33334,0.182623,-2.308179,negative
237,91,9,0,0,0.611111,0.018519,0.611111,0.196296,12.148149,7.555555,20.666668,8.222222,-13.777778,25.555555,-11.777778,20.666668,0.634464,-2.147571,negative
67,136,9,0,0,6.722223,3.708349,2.666667,3.197221,15.518518,9,25.333334,12.222222,-19.555555,29.444445,-9.888889,25.333334,0.660813,-2.307511,negative
141,89,9,0,0,1.277778,1.485185,1.666667,3.688889,23.88889,23.11111,30.444445,18.11111,-2.333333,19.666666,-17.333334,30.444445,0.405022,-1.664008,positive
247,174,9,0.111111,0,3.111111,2.68052,3.166667,1.545604,56.185184,49.444443,70.88889,48.22222,-20.222221,44.11111,-23.88889,70.88889,0.323021,-2.037351,negative
229,195,9,0,0,4.166666,2.277915,4.111111,2.247634,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779,58.88889,0.290278,-2.052705,negative
